songid,title,artist,genre,like,lyric,label
1920696,너 아니면 안되는 걸 (Romantic),샤이니 (SHINee),Ballad,6229,Yeah my girl 내가 바보야 잊을 수 없는 너의 사랑이 마지막 눈물이 나의 온 가슴을 찢어 놓는다 찢어 놓는다 정말 미안해 내 마음이 가는대로 난 아무생각 없이 걷고 있지 니 모습을 닮은 누군가를 찾는 건지 난 그냥 그 자리에 서있어 쓸쓸한 내 어깨를 금방이라도 니가 두드리고 숨은 것만 같은데 왜 없는 건지 못 보는 건지 아니 눈이 멀었는지 또 다른 사랑을 할 수도 있다고 난 믿었었는데 가슴 안에 너는 낙인처럼 지울 수가 없어 어떡해 너 아니면 안되는 걸 이제야 알아버린 내가 너무 비참해 사진 속엔 아직도 내가 너의 사랑인 것 같은데 너의 체온 너의 얼굴 아직도 내 품 안에 느껴지고 있는 걸 Still I have ROMANTIC in my heart 돌아가고 싶은걸 수없이 많은 날을 그렇게 너의 모든 것을 가졌던 나 이젠 왜 네게선 날 찾을 수가 없게 된 걸까 난 너무 두려워 우리의 추억이 깊게 배어 있는 곳에 완벽한 사람을 만난 널 보게 될까봐 너 같은 사랑을 만날 수 있다고 난 믿었었는데 가슴 안에 너는 낙인처럼 아파 죽겠는 걸 어떡해 너 아니면 안되는 걸 이제야 알아버린 내가 너무 비참해 사진 속엔 아직도 내가 너의 사랑인 것 같은데 너의 체온 너의 얼굴 아직도 내 품 안에 느껴지고 있는 걸 Still I have ROMANTIC in my heart 돌아가고 싶은걸 난 지쳐버렸나 봐 홀로 남겨진 사랑에 너의 빈자리만 난 찾고 헤매는 데 제발 좀 나를 봐 널 닮은 나를 봐 내겐 정말 이런 시련들이 힘들어 기다림보다 힘든 건 니 습관들까지 모두 닮아 버린거야 내 속엔 나보다 니가 더 많은 걸 I wanna be wanna be your man 그때로 돌아가 다시 널 사랑한 한 남자로 태어나서 다시는 너를 아프게 하지는 않을래 Can I go I wanna be I won't let you be your man 너 아니면 안되는 걸 이제야 알아버린 내가 너무 비참해 사진 속엔 아직도 내가 너의 사랑인 것 같은데 너의 체온 너의 얼굴 아직도 내 품 안에 느껴지고 있는 걸 Still I have ROMANTIC in my heart 돌아가고 싶은걸 너 아니면 안되는 걸 이제야 알아버린 내가 너무 비참해 잊을 수 없는 너의 그 사랑이 마지막 눈물이 나의 온 가슴을 찢어놓고 절대 치유되지 않는 상처만 남겨 내 초라한 모습만 남겨 정말 비참해 나는 어떡해 나는 이제 정말 어떡해,휴식.힐링
7960955,Beautiful Lady (Feat. 서정환),이예준,Ballad,7229,날 처음 안던 날 손을 잡던 날 밤새 간호하던 날 내가 어떤 길을 가도 그댈 찾을까봐 항상 내 세상이 된 그대죠 I gotta something to Say You mean the world to me 아름답게 핀 새하얀 Rose To me 내 온 몸에 뜨거운 Blood 그대의 Son 환이  그대의 소중함을 몰랐죠 14년전 그대 날 떠날 것만 같았죠 Don’t leave me alone  한없이 우시며 제 걱정을 하셨죠 함께한 추억이 없단게 내 가슴을 팠죠 아프지 말아요 함께 갈 곳이 아직 많아요 곁에 있어요 Beautiful My Beautiful Lady My Beautiful Lady 모든 걸 주고도 미안했던 My Beautiful Lady Oh My Beautiful Lady 지금 나와 같던 그대 세월이 그댈 가렸어도 Your My Beautiful Lady Lady My Lady 아직도 그댄 날 보시면 웃죠 이세상 최고의 여자란걸 믿죠 더 야위어 가는 뒷모습에 멎죠 점점 작아져만 가는 그대여 내가 지켜 드릴게요  곧 예쁜 손녈 꼭 안겨드릴게요 그대의 행복을 I’ll do it for ya 그대에게 갚을 수 있게 내 맘을 다 줄 수 있게 곁에 있어요 Beautiful My Beautiful Lady My Beautiful Lady 모든걸 주고도 미안했던 My Beautiful Lady Oh My Beautiful Lady 지금 나와 같던 그대 세월이 그댈 가렸어도 Your My Beautiful Lady  나 다시 태어나도 무조건 그대의 I’ll be your son You’ll be my Sun I love the way Beautiful Lady 어느샌가 닮아있는 우리 My Beautiful Lady My Beautiful Lady 항상 내곁에서 지켜주던 My Beautiful Lady Oh My Beautiful Lady Oh 한때 꿈을 꿨던 그대 세월이 그댈 가렸어도 Your My Beautiful Lady Lady My Lady 아름다워 You’re Greatest 눈부시죠 It’s a amazing  아름다워요 Venus Thank you was so hard to say  아름다워 You’re Greatest 눈부시죠 It’s a amazing  아름다워요 Venus Thank you was so hard to say Always 날 처음 만난 날 웃어주던 날 내 전부가 된 날,휴식.힐링
4421566,With You,B.A.P,Ballad,9212,하나둘씩 꺼져가는 불빛 속에 내 맘 속의 희망들도 조금씩 사라져가 모든 게 멈춰버린 세상 속에 혼자 있다고 느낄 때 난 너를 생각해 슬픈 어둠 속에서 나를 지켜준 환한 미소를 짓던 너의 모습들 니가 있기 때문에 내가 있는 것 같아 너의 모든 걸 내가 지켜줄게 Forever With You With You With You With You 니 곁에 있을게 언제까지나 Forever With You With You With You With You 넌 혼자가 아냐 내 손을 잡아 함께 있을게 With You With You With You With You With You With You my baby With You With You With You With You With You With You my baby 쉴 틈 없이 달려왔던 날들 보고 싶을 땐 꾹 참았어 나두 But everything means nothing If I ain't got you 넌 내 맘을 채울 마지막 단추 니가 외로우면 나도 외로워져 내게는 그 누구도 너를 대신할 수 없어 하루 온 종일 난 너뿐인데 넌 어때 You and Me 우리 함께라면 Everything is OK 깊은 어둠 속에서 나를 꺼내준 너의 소중한 눈물 나는 기억해 이젠 너의 뒤에서 널 안아주고 싶어 너의 모든 걸 내가 지켜줄게 Forever With You With You With You With You 니 곁에 있을게 언제까지나 Forever With You With You With You With You 넌 혼자가 아냐 내 손을 잡아 함께 있을게 지치고 힘이 들 땐 내가 널 안아줄게 니 편이 없다면 언제든 널 감싸줄게 날 믿어줄래 꿈에서도 널 만나게 나만 바라봐 줄래 널 영원히 사랑할게 You You You 너만 있다면 You You You 우리 함께라면 You You You 너만 있으면 돼 너의 손을 꼭 잡고 I'm gonna tell you With You With You With You With You With You With You my baby With You With You With You With You With You With You my baby With You With You With You With You With You With You my baby With You With You With You With You With You With You my baby,휴식.힐링
8104602,Something Good,GOT7,Ballad,5935,너가 날 보고 미소 지을 때   괜시리 나도 따라 미소 짓게 돼  니 발에 발맞춰 길을 걷는 게   발자국이 맘에 남아 너무 좋은데  너무 달콤해 항상 행복하게 해주네  이 예쁜 얼굴 혼자 보고 싶은데  하루 without you  It's not beautiful  근데 너만 있으면   everything’s all good  어서 내게 다가와줘   내 품에 너를 안고 싶어  그 조그만 손으로 나를 잡어   절대로 놓치지 말고  이상하게 생각 말고   그냥 너를 갖고 싶어  내 옆에서 늘 어디 가지마   여기 그대로 있어  난 봐도 봐도 니가 보고 싶어   하루는 너무 부족해  바라만 보고 있을게 이대로만  내 안에 꼭 안겨있는 널 보면  더 중요한 건 없잖아 I know  내 세상에 넌 매일 특별해  I got a feeling got a feeling   got a feeling about you  그 눈빛 속에 내가 있으면  I got a feeling got a feeling   got a feeling about you  봄 하늘 구름보다 포근해 다른 누가 네게 말을 걸어도   왠지 걱정 되지 않는 걸  니가 무슨 행동을 안 해도   내 맘은 믿을 수가 있는걸  가까워지는 너와 나의 사이   숨길 수 없는 내 그 표정까지  굳이 말을 하지 않아도   눈치 챌 수 있어  뛰는 내 맘 말로 표현할 수 없어  어서 내게 다가와줘   내 품에 너를 안고 싶어  그 조그만 손으로 나를 잡어   절대로 놓치지 말고  이상하게 생각 말고   그냥 너를 갖고 싶어  내 옆에서 늘 어디 가지마   여기 그대로 있어  난 봐도 봐도 니가 보고 싶어   하루는 너무 부족해  바라만 보고 있을게 이대로만  내 안에 꼭 안겨있는 널 보면  더 중요한 건 없잖아 I know  내 세상에 넌 매일 특별해  이젠 내게 와 말해줘  항상 곁에 있겠다고  내 귓가에 속삭이며   서로 두 눈 바라보고 멀리 있어도 너의 맘을 느낄 수 있게 느낄 수 있게 난 봐도 봐도 니가 보고 싶어  하루는 너무 부족해 바라만 보고 있을게 이대로만 내 안에 꼭 안겨있는 널 보면 더 중요한 건 없잖아 I know 내 세상에 넌 매일 특별해 I got a feeling got a feeling  got a feeling about you 그 눈빛 속에 내가 있으면 I got a feeling got a feeling  got a feeling about you 봄 하늘 구름보다 포근해,스트레스
536322,Time Machine,신화,Ballad,2747,Yo 바쁜 일정 짬내 만난 친구야 참 반갑구나 니 아들도 몰라보게 컸구나 부모님 여전히 건강하시고 클레오파트라 뺨치는 와이프도 똑같네 감쪽같네 니 사업 망하더니 그새 툭툭 털고 다시 일어섰네 자랑스럽구나 give me 5 이 나이에 high 5 힙합에 모자 니 마음만은 부자 오래간만에 술잔을 부딪혀 녹차와 보리차 외에 안주는 필요없어 술을 들이켜 짠 인생의 시곗바늘 스무 바퀴 반을 되감아 되감아 자 가자 Time Machine 끝까지 가잔 Promises 조그만 사무실 열정에 불씨 딴 건 몰라도 목표만은 확실 우릴 반기던 무대가 그립지는 않니 모두 원하겠지 happy ending을 허나 끝이 아닌 걸 또 많은 시간이 앞에 펼쳐 있는 걸 모두 원한대로 될 순 없겠지 그럼 재미 없잖아 때론 매도 약이 되는 걸 외로울 땐 내가 힘이 돼줄게 I just wanna see your smile 전화도 하지 말고 와 I just wanna see your smile I really want you to come I just wanna see your smile 세월이 가네 내 마음이 변해 물과 또 강산이 변해 여보게 친구는 친군가 보네 내 맘 한편에 안식처가 되네 돗자리가 되네 가다 멈춰 쉴 때는 날 꺼내게 아무 때나 앉아서 쉴 수 있게 날 봐서라도 한번 더 힘내게 할 수 있단 것을 알기에 모두 원하겠지 happy ending을 허나 끝이 아닌 걸 또 많은 시간이 앞에 펼쳐 있는 걸 모두 원한대로 될 순 없겠지 그럼 재미 없잖아 때론 매도 약이 되는 걸 외로울 땐 내가 힘이 돼줄게 I just wanna see your smile 전화도 하지 말고 와 I just wanna see your smile I really want you to come I just wanna see your smile 멋모르던 시절 숱한 실수도 내 서투른 사랑도 나쁜 기억은 시간에 묻어버리고 힘을 내서 다시 시작해보자 살아온 날보다도 살아가야 할 날 많잖아 모두 원하겠지 happy ending을 허나 끝이 아닌 걸 또 많은 시간이 앞에 펼쳐 있는 걸 모두 원한대로 될 순 없겠지 그럼 재미 없잖아 때론 매도 약이 되는 걸 Yo 바쁜 일정 짬내 만난 친구야 참 반갑구나 니 아들도 몰라보게 컸구나 부모님 여전히 건강하시고 클레오파트라 뺨치는 와이프도 똑같네 감쪽같네 니 사업 망하더니 그새 툭툭 털고 다시 일어섰네 자랑스럽구나 give me 5 이 나이에 high 5 힙합에 모자 니 마음만은 부자,휴식.힐링
3491883,거위의 꿈,인순이,Ballad,2105,난 난 꿈이 있었죠  버려지고 찢겨  남루하여도 내 가슴 깊숙히  보물과 같이 간직했던 꿈  혹 때론 누군가가   뜻 모를 비웃음 내 등 뒤에  난 참아야 했죠   참을 수 있었죠 그 날을 위해  늘 걱정하듯 말하죠  헛된 꿈은 독이라고  세상은 끝이 정해진 책처럼  이미 돌이킬 수 없는 현실이라고  그래요 난 난 꿈이 있어요  그 꿈을 믿어요 나를 지켜봐요  저 차갑게 서 있는  운명이란 벽 앞에  당당히 마주칠 수 있어요  언젠가 난 그 벽을 넘고서  저 하늘을 높이 날을 수 있어요  이 무거운 세상도  내 삶의 끝에서  나 웃을 그 날을 함께해요  늘 걱정하듯 말하죠  헛된 꿈은 독이라고  세상은 끝이 정해진 책처럼  이미 돌이킬 수 없는 현실이라고  그래요 난 난 꿈이 있어요  그 꿈을 믿어요 나를 지켜봐요  저 차갑게 서 있는  운명이란 벽 앞에 당당히 마주칠 수 있어요  언젠가 난 그 벽을 넘고서  저 하늘을 높이 날을 수 있어요  이 무거운 세상도  나를 묶을 순 없죠  내 삶의 끝에서 나  웃을 그 날을 함께해요  난 난 꿈이 있어요  그 꿈을 믿어요  나를 지켜봐요  난 난 꿈이 있어요  그 꿈을 믿어요  나를 지켜봐요  저 차갑게 서 있는  운명이란 벽 앞에  당당히 마주칠 수 있어요  언젠가 난 그 벽을 넘고서  저 하늘을 높이 날을 수 있어요  이 무거운 세상도  나를 묶을 순 없죠  내 삶의 끝에서 나  웃을 그 날을 함께해요  난 난 꿈이 있어요  그 꿈을 믿어요  나를 지켜봐요  저 차갑게 서 있는  운명이란 벽 앞에  당당히 마주칠 수 있어요  언젠가 난 그 벽을 넘고서  저 하늘을 높이 날을 수 있어요  이 무거운 세상도  나를 묶을 순 없죠  내 삶의 끝에서 나 웃을 그 날을 함께해요 L is for the way you look at me   O if for the only one I see   V is very very extraordinary   E is even more than anyone  that you adore and  Love is all that I can give to you   Love is more than   just a game for two   Two in love can make it   Take my heart and   please don't break it   Love was made for me and love  was made for me and love was made for me and you,휴식.힐링
8182784,Fly (Feat. Fabolous),Jessica (제시카),Ballad,28086,Invisible 안갯 속에  나를 찾아야만 해 Yeah  작은 불빛 그 희망은 상상만으로도 You’ll Find  높은 곳을 향해 손을 뻗어 볼 때 닿을 것만 같은 느낌 바라왔던 날들 가까워진 걸까 저 하늘에 그려져 Just Spread Your Wings 저 끝까지   가슴 뛰는 소릴 따라 두 눈을 감고 꿈을 펼쳐 봐 You're a Hero You Can Fly You Can Fly You're a Hero You Can Fly You Can Fly  단 한 번도 보지 못한 세상이 펼쳐질 거야 구름 위로 날아올라 Cause Your Wings Are Made To Fly  높은 곳을 향해 손을 뻗어 볼 때 닿을 것만 같은 느낌 바라왔던 날들 가까워진 걸까 저 하늘에 그려져 Just Spread Your Wings 저 끝까지  가슴 뛰는 소릴 따라 두 눈을 감고 꿈을 펼쳐 봐 You're a Hero You Can Fly You Can Fly  You're a Hero You Can Fly You Can Fly  이젠 울지 않을래 이젠 포기 안 할래 I Won't Lose I Won't Lose  Oh No No No No No  Yeah Let’s Go Jess  You Should’ve Never Doubted Yourself Matter Of Fact You Should Be Proud Of Yourself ‘Cause You Had To Find A Way Go About It Yourself Nobody Gave You Direction Had To Route It Yourself And You Never Got Lost Losing’s Not An Option No Time For L’s No Time To Fail Winning Like Steph Curry And Them We Warriors Haters Wanna See Me In a Crown Victoria But I’m In a Benz AC on 70 Won’t Lose My Cool Gotta Move Cleverly Chess Not Checkers Playing It With Strategy Me And Jessica That’s a Win Automatically Just Spread Your Wings 저 끝까지 가슴 뛰는 소릴 따라 두 눈을 감고 꿈을 펼쳐 봐 You're a Hero You Can Fly You Can Fly You're a Hero You Can Fly You Can Fly,기분전환
7888415,Midnight show (Feat. 치타),XIA (준수),Ballad,10944,Slow Midnight show Baby 속삭여줘 널 보는 나는 It's so hot 날 보는 너는 So cool down You are my special girl forever 나의 마음이 네게 들켜 버릴까 Oh my god 아무렇지 않은 듯 I feel so good You you you My all 너의 까만 눈은 Black hole 나도 모르게 빨려 들어 Say You you you My mine 헤어날 수 없는 Soul 이 순간 우리의 Top Secret 나 이렇게 Up down slow up down 내 마음이 Up down slow up down I'm so high 자꾸 떨려 아주 미치겠어 너 그렇게 Up down slow up down U wanna Up down slow up down Oh 느껴 Crazy so bad Now and forever You and I I'm so high baby 내가 리드하는 Midnight show 너의 속삭임은 BGM 여기 아무 없는 우주 Feel so good Yeah You you you my all 너의 까만 눈은 Black hole 나도 모르게 빨려 들어 Say You you you My mine 헤어날 수 없는 Soul 이 순간 우리의 Top secret 나 이렇게 Up down slow up down 내 마음이 Up down slow up down I'm so high 자꾸 떨려 아주 미치겠어 너 그렇게 Up down slow up down U wanna Up down slow up down Oh 느껴 Crazy so bad Now and forever 널 원해서 난 네게 다가가고 있어 넌 그래서 니 맘을 열어주고 있어 이 순간 분위기 모든 느낌 간직해 눈을 감고 Fantasy 속 You and i Up down slow up down 네 앞에 서면 힘이 풀려버려 Knockdown 그런 몸짓과 웃음 어쩜 그래 나 또 넘어가 이번에도 난 어쩔 수 없다고 못 이기는 척 몸과 마음 하나 된 듯 Up tempo 나쁘지 않은 느낌 어때 뭐 네 눈빛 날 부르듯 야 해 그래도 나중을 위해선 Slow down baby slow down 나 이렇게 Up down slow up down 내 마음이 Up down slow up down Im so high 자꾸 떨려 Crazy I wanna stay in your heart Only one I love Baby oh my love Oh 느껴 Crazy so bad Now and forever,휴식.힐링
5465068,인생은 아름다워 (With 다이나믹듀오 & Zion. T & Crush),토이,Ballad,18542,그럴듯한 날들도  불안했던 날들도  결국에는 아름다운 하모니  울어버린 순간도  잃어버린 인연도  아름다운 내 인생의 멜로디  어릴 적 내 꿈이 단지  조금 뜨는 거였다면  지금의 내 직업은 파일럿   오늘도 여유롭게 챠트 위를 날어   이제는 인기라는 뜬구름  어떻게 타고 노는지 좀 알어   it's not a bout a boy any more   책임감을 가진 남자의 삶  여유와 맞바꾼 남자의 땀   성숙한 로맨스 넓은 남자의 마음   많이 잃어서 배웠어 보내주는 법  더 많이 잃어서 배웠어  보태주는 법  그렇게 얻었어  내 불손함을 혼내주는 벗  But 휘청거릴 때 손 내주는 벗   인생은 엎치락뒤치락  숨 막히는 레이싱 경험이  날 지켜주는 에어백이야   싱글몰트 위스키 시가도 좋지만  아직도 좋아 소주 한 잔의 시간   짜릿했던 순간  뜨거웠던 시간들  아찔했던 순간  잔뜩 찌푸린 미간으로  밤새 웃으며  뜬눈으로 밤새웠던  소주로 빈속을 채웠던  이젠 추억이 돼  안주 삼아 비워내는 술잔   그럴듯한 날들도  불안했던 날들도  결국에는 아름다운 하모니  울어버린 순간도  잃어버린 인연도  아름다운 내 인생의 멜로디  부산스러운 삶 다이나믹  내 상태는 침몰 전 타이타닉   성공의 징표는 Money and fame  사랑했던 친구는  어쩌다 적이 됐니   우르르르 쿵 오 패닉  무너졌고 다시 난 달팽이   억울한 눈물도 소주에  국물로 씻어내  주름엔 사연이 생기고  많이 취해있었고 화가 났었지  지금은 무뎌지거나  덮어놓거나 안줏거리  누구에겐 천사 누구에겐 악당  예전보다 거칠고  복잡한 낯짝이지만   미지근한 건 싫어  Don't wanna go back  상처 줬던 기억  아팠던 기억들  사랑했던 기억들  이별의 기억들로  뜬눈으로 밤새웠던  밤새 웃으며  소주로 빈속을 채웠던  이젠 추억이 돼  안주 삼아 비워내는 술잔   그럴듯한 날들도  불안했던 날들도  결국에는 아름다운 하모니  울어버린 순간도  잃어버린 인연도  아름다운 내 인생의 멜로디  I do mind I do care  결코 무심해진 내가 아닌 걸  I do love all the days I'm given  시간이 더 지날수록  선명해진 내 모습  뜨거웠던 젊음도  가난했던 사랑도  결국에는 아름다운 하모니  막막한 내 오늘도  알 수 없는 내일도  아름다운 내 인생의  그럴듯한 날들도  불안했던 날들도  결코 무심해진 내가 아닌 걸  울어버린 순간도  잃어버린 인연도  시간이 더 지날수록 아름다운 내 인생의 멜로디,휴식.힐링
3849643,I Have Nothing (Whitney Houston),소향,Ballad,8007,"Share my life Take me for what I am Cause I'll never change all my  colors for you Take my love I'll never ask for too much Just all that you are And everything that you do I don't really need to look very  much further I don't want to have to go Where you don't follow I won't hold it back again this  passion inside Can't run from myself There's nowhere to hide Don't make me close one more door I don't want to hurt anymore Stay in my arms If you dare Must I imagine you there Don't walk away from me I have nothing, nothing, nothing If I don't have you You see through right to the  heart of me You break down my walls With the strength of your love I don't really need to look very  much further I don't want to have to go Where you don't follow I won't hold it back again this  passion inside Can't run from myself There's nowhere to hide Your love I remember forever Don't make me close one more door I don't want to hurt anymore Stay in my arms If you dare Must I imagine you there Don't walk away from me I have nothing, nothing, nothing Don't make me close one more door I don't want to hurt anymore Stay in my arms If you dare Must I imagine you there Don't walk away from me Don't walk away from me Don't walk away from me I have nothing, nothing, nothing If I don't have you",휴식.힐링
5616619,Sweater & Jeans,SUPER JUNIOR-D&E (동해&은혁),Ballad,4666,흑백영화에서 코너를 돌아 나온 듯한 그녀 Excuse me I'm a little lost 그 차는 마치 Classic 1957 여긴 화려한 Hollywood 눈앞에서 Marilyn을 만난 듯 너의 손목을 잡아 이대로 너와 어디라도 좋은 나 꿈이라도 좋은 나 Ah Ah 사랑이 시작되나 Ah Ah Okay 넌 화보 같은 Lifetime 그 속에서 Say hello 널 따라다닌 단어는 Beautiful 드디어 찾은 나의 신데렐라 손등 위 Kissin’ 수많은 낮과 또 그보다 더 많은 밤 그 시간 속에 묻어난 편안함 My God She's 어제보다 예쁜 너는 내 Vintage Sweater And Jeans 너는 내 Vintage Sweater And Jeans 언제나 내 몸에 입혀진 나만의 Vintage Sweater And Jeans 날 취하게 했던 와인 느낌의 Perfume 별 쏟아지던 밤 선명했던 입맞춤 모든 게 낡고 또 바래도 그 속에 영원히 빛나줘 Yeah 하나하나 새겨 모든 건 기적 헤어지지 말자 떨어지지 말자 Ah Ah 시간은 우릴 스쳐가 Ah Ah Okay 넌 화보 같은 Lifetime 그 속에서 Say hello 널 따라다닌 단어는 Beautiful 드디어 찾은 나의 신데렐라 손등 위 Kissin’ 수많은 낮과 또 그보다 더 많은 밤 그 시간 속에 묻어난 편안함 My God She's 어제보다 예쁜 너는 내 Vintage Sweater And Jeans 너는 내 Vintage Sweater And Jeans 이렇게 내 몸에 맞춰진 나만의 Vintage Sweater And Jeans Oh Baby 넌 매일 숨 쉬는 사진 날 부드럽게 감싸 안아 우린 마치 한 몸 같아 모든 Scene을 완성하는 너 영원토록 Would you be my world Be my Marilyn I'll be your James Dean 내 꿈만 같은 Lifetime 그 속에서 넌 Hello 단둘만 아는 얘기는 비밀로 드디어 찾은 나의 신데렐라 손등 위 Kissin’ 눈부신 낮과 또 그보다 더 밝은 밤 그 시간 속에 묻어난 특별함 My God She's 어제보다 예쁜 너는 내 Vintage Sweater And Jeans 너는 내 Vintage Sweater And Jeans 언제나 내 몸에 입혀진 나만의 Vintage Sweater And Jeans 너는 내 Vintage Sweater And Jeans 너는 내 Vintage Sweater And Jeans 이렇게 내 몸에 맞춰진 나만의 Vintage Sweater And Jeans 넌 Vintage Sweater And Jeans,휴식.힐링
4557569,니가 들었으면 좋겠어,"Beat-J, 변상국",Ballad,621,love is so pain love is so pain love is so rain love is so rain love is so pain 널 잃고 난 뒤  난 폐인 널 잃고 봤더니 성한 곳 없이  다 베인 상처가 지금의 날 말해주는 듯 해  솔직히 많이 힘들어 못난 날 용서해  뚝뚝 떨어지는 눈물이  뚝뚝 떨어지는 빗물처럼  하염없이 내리지만 잊는건 내겐 무리 비를 맞으며 걸어도 술에 취해도 아무리 눈앞에 선한그림 뚜렷히 남은  사진속의 우리 시간이 갈수록 멀어지는건 사실 남은건 우리둘이 찍었던 수많은 사진 이것도 널 위해 곧 지워야겠지 채웠던 자물쇠도 묶인채로 웃겠지 부러울 것 없었던 여름의 우리둘처럼 못잊어 회상해 나혼자 애처롭게 널 그리며 아직도 어리광을 부려 나이가 들어도 변함없이 철없는  아이처럼 love is so pain love is so pain 사랑해도 왜 외로운 걸까요 love is so rain love is so rain 빗소리는 내 마음을 알까요 뚜뚜뚜 뚜뚜뚜뚜 빗소리에 내 마음이 아파요 사랑해도 외로울까 이런게  사랑일까요 love is so rain 비온 뒤 맑아 얻은 무지개처럼 퍼붇고 그쳤으면 해 내일이 되면 더 환하게 날 비추는 해 알지 그게 너 였으면 해 많은 이별얘기와 흔한사랑노래 처음은 같았지만 믿어 끝은 달라 넣을래 센척하지마 약한거 알아 너원래 애같이 바보처럼 나한테 기댔잖아 왜그래 돌아올 수 없는게 내가 늘 생각하는 너의 고정관념 그게 맞다면 진짜 준비해야 할 것과 가장  어려운건 남이 아닌 서로의 마음이라는 것 난 니가 남긴게 많아서 잘 지워지지가 않아 내 손등에 흉터처럼 시커멓게 남아 손을 흔들며 다짐했지 Say good bye 그 손을 볼때마다 아직 뭘하든 생각나 love is so pain love is so pain 사랑해도 왜 외로운 걸까요 love is so rain love is so rain 빗소리는 내 마음을 알까요 뚜뚜뚜 뚜뚜뚜뚜 빗소리에 내 마음이 아파요 사랑해도 외로울까 이런게  사랑일까요 내안에 들어왔던 처음 그 순간부터 난 나를 잃을뿐야 잃을뿐야 내가 가진건 이것뿐이라서  지금은 애써 웃으려해도 바라볼 수 밖에 없어 갈 길을 잃은듯 하나킨 핀조명같아 나홀로 있어 빨리와 날 꺼내주길 바라고있어 넌 매일밤 잠이오겠지 난 니 꿈을꿔 빨리 만나고 싶어 애꿎은 TV를 꺼 꿈에서 깨면 혹시 니가올까 오늘도 기대를하며 하루를 살아 보고싶어 또 love is so pain love is so pain love is so rain love is so rain 이노랜 꼭 심의통과 해야돼  어디에서든 니가 꼭 들었으면  좋겠거든 오늘도 역시 니 이름을 썼다 지운다,휴식.힐링
4806735,Different,WINNER,Ballad,42728,I'm just different I'm just different 친절을 바라지마 난 Angel And Demon 오해는 해로워 네가 나 때문에 외로워도 이해해줘 baby 표현하고 싶어도 그게 잘 안돼 네 가슴에 총을 쏴 이기적이야 그래 난 나쁜 놈이야 미래를 점쳐봐도 나 때문에 찍히는 콤마 그래도 있어줘 날 버리지는 말아줘 맘은 다르지 않아 I’m for real love ya 너와 나 입을 맞추고 난 그 뿐이라고 조금만 떨어지라고 해 네가 내 품으로 들어와 흐느껴도 껴안아주지 않는 나 넌 장난치냐고 우리 사이는 뭐냐고 날 사랑하지 않냐고 해 하지만 내 마음은 그게 아닌데 I'm just different 네가 원하는 그 남자완 달라 달라 I'm just different 착한 남잔 되지 못해 난 이런 나 때문에 상처 받을지 몰라 I'm just different 네가 바라는 그 남자완 달라 달라 I'm just different 그래도 날 떠나지는 마 이렇게 나쁜 놈이지만 시간이 흘러도 사인 좁혀지지 않아 네가 아무리 날 이해할 수 있대도 말야 애써 눈물 숨기고 웃는 것도 I know 알아도 어떻게 할 수 없는 내 맘 알아 이게 너와 내가 영원히 함께하는 길 난 그저 지금처럼 옆에 있고 싶을 뿐 이기적이지 나 그래도 떠나지마 난 네가 원하는 남자완 다를 뿐이니까 더는 착각하지 좀 마 우리가 처음 만났던 날부터 널 보는 표정 그 위에 가면 썼으니까 텅 빈 깡통처럼 찌그러진 감정 손대지마 날이 선 내 말투에 넌 다치기만 할거야 어젯밤 어디 있었냐고 울면서 다그쳐도 네 눈 똑바로 보며 거짓말해 아무렇지 않게 네가 날 녹이려 해도 난 더 차갑게 널 대하겠지 똑 같은 실수로 네 맘 상처 내 아무렇지 않게 I'm just different 네가 원하는 그 남자완 달라 달라 I'm just different 착한 남잔 되지 못해 난 이런 나 때문에 상처 받을지 몰라 I'm just different 네가 바라는 그 남자완 달라 달라 I'm just different 그래도 날 떠나지는 마 이렇게 나쁜 놈이지만 차가워져도 그대까지도 따뜻함을 잃진 말아줘 I'll never let you go 난 그대에게 그대로 설레어도 표현할 수 없어 이해해줘 또 미안해요 I'll never let you go 난 그대에게 그대로 oh I’m just different 네가 원하는 그 남자완 달라 I’m just different 착한 남잔 되지 못해 난 I'm just different 네가 바라는 그 남자완 달라 달라 I'm just different 그래도 날 떠나지는 마 이렇게 나쁜 놈이지만 I'm just different I'm just different I'm just different,휴식.힐링
